fdat,FR0,FR1,FR2,FR3,FR4,CPI10mn,CPI10mntr,dCPI10mn,CPI10md,CPI10q25,CPI10q75,CPI10Cmn,CPI10Cmntr,CPI10Cmd,dCPI10Cmn,dCPI10Cmd,rhob,rat1,rat2,FR0shift,FR0shift_2
2002-07-01,0.3826206896551724,-0.04800000000000003,-0.07334482758620692,-0.12655172413793106,-0.13503448275862068,2.54375,2.5375,-0.0018382352941173075,2.5,2.4,2.7,2.54375,2.5375,2.5,-0.02166666666666665,0.0,0.8769625221575083,0.1078992568886501,0.12303747784249175,0.04135160724174458,0.0050974219196081956
2002-10-01,-0.3346153846153848,-2.5620531337503614e-17,-0.14807692307692305,-0.24846153846153843,-0.1538461538461538,2.3857142857142857,2.3645833333333335,-0.1580357142857145,2.45,2.075,2.525,2.3857142857142857,2.3645833333333335,2.45,-0.08750000000000001,0.0,0.896972108671273,0.09241314493708304,0.10302789132872703,-0.036104751343509864,-0.004442237543435769
2003-01-01,0.21785714285714278,0.3082142857142859,-0.1557142857142857,-0.2696428571428572,0.07107142857142858,2.473529411764706,2.4783333333333335,0.0878151260504203,2.5,2.3,2.6375,2.473529411764706,2.4783333333333335,2.5,0.11363636363636362,0.0,0.8858534550817034,0.10111711120151187,0.11414654491829657,0.02013286371843594,0.002074246495319089
2003-04-01,1.476551724137931,-0.17862068965517242,-0.31206896551724134,-0.2789655172413793,-0.15068965517241378,2.463636363636364,2.45,-0.00989304812834213,2.5,2.2,2.7,2.463636363636364,2.45,2.5,-0.024074074074074053,0.0,0.8871060567692627,0.10014890081255237,0.11289394323073731,0.14930464488443923,0.01704260935381196
2003-07-01,-1.418181818181818,-0.1922727272727273,-0.45500000000000007,-0.2513636363636364,-0.2640909090909091,2.459259259259259,2.4630434782608694,-0.004377104377105034,2.5,2.275,2.6500000000000004,2.459259259259259,2.4630434782608694,2.5,0.013636363636363608,0.0,0.8876602609193139,0.09971952210396944,0.11233973908068606,-0.14202935024325608,-0.01603425340346066
2003-10-01,0.6818181818181815,0.40454545454545454,-0.018181818181818167,0.03636363636363637,0.09090909090909088,2.4574193548387098,2.4566666666666666,-0.0018399044205490434,2.5,2.2,2.7,2.4574193548387098,2.4566666666666666,2.5,0.10238095238095238,0.0,0.8878932191898317,0.0995388505065492,0.11210678081016834,0.0679905832527064,0.007638044382552701
2004-01-01,-1.1173913043478263,0.06521739130434781,-0.30434782608695654,-0.3782608695652174,-0.14347826086956522,2.42037037037037,2.4391304347826086,-0.03704898446833971,2.5,2.175,2.775,2.42037037037037,2.4391304347826086,2.5,-0.00869565217391309,0.0,0.8925841516370765,0.09587768388339693,0.1074158483629235,-0.11122384600079631,-0.01246894732447519
2004-04-01,1.8032727272727271,1.3265,0.6114090909090909,0.40768181818181826,0.3046818181818183,2.5063999999999997,2.513478260869565,0.08602962962962968,2.5,2.3,2.75,2.5063999999999997,2.513478260869565,2.5,0.06388888888888895,0.0,0.8816915674854394,0.10431154731050825,0.11830843251456058,0.17289361250100557,0.01857151406332607
2004-07-01,1.7207727272727276,1.0719999999999998,0.19409090909090912,0.14549999999999993,0.060727272727272734,2.513,2.5283333333333333,0.006600000000000161,2.5,2.3,2.8,2.513,2.5283333333333333,2.5,-0.019444444444444473,0.0,0.8808559128893391,0.10494877361722817,0.11914408711066093,0.17949646575154143,0.021235945504968375
2004-10-01,-1.2782000000000002,0.008599999999999941,-0.11012000000000004,-0.18888000000000013,-0.27279999999999993,2.5004,2.511304347826087,-0.012599999999999945,2.5,2.4,2.5,2.5004,2.511304347826087,2.5,0.005882352941176502,0.0,0.8824512534818941,0.10373103871012797,0.11754874651810587,-0.13414552243754108,-0.015982645810803515
